Image,Class,Contrast,Correlation,Energy,Homogeneity,Gabor Mean,Fourier Mean,Entropy Channel B,Entropy Channel S,Entropy Channel V,LBP Mean,LBP Median,LBP Mode,LBP Standard Deviation,LBP IQR,LBP Skewness,LBP Kurtosis,LBP Minimum,LBP Maximum,LBP Entropy,Mean Intensity,Intensity Variation,Mean R,Mean G,Mean B,Mean Brightness,Brightness Variation,Mean Density,Density Variation,Mean Saturation,Typical Hue,Hue Variation,Area,Extent,Aspect Ratio,Major Axis Length,Minor Axis Length,Eccentricity,Convex Area,Equivalent Diameter,Solidity,Perimeter,Circularity,Thickness
Image-54_2024-01-26_grain_1.png,3.Peach_Blossom,0.031619460614683056,0.06878153089715457,0.9354253968153687,0.9841902696926584,688.1095,1.1871721772936257e-07,5.2443457,5.6078596,6.7737055,0.03846153846152655,0.027363584573840388,0.0043779258415263984,0.030127424474403166,0.042807074034613854,0.8056895756483471,-0.5634030829983434,0.0043779258415263984,0.10864005647335204,1.57393115274452,106.32336,18.236784,142.52599,127.79516,48.648937,123.177,20.767206,0.41695437,0.071516804,0.54186606,25,5.281154,321897.0,0.7654372949065488,1.0108527131782945,675.0125122070312,614.3729248046875,0.41424538246894954,331311,640.196836708535,0.9715856098952343,2522.424649953842,0.6357558858138925,221
Image-100_2024-01-26_grain_0.png,3.Peach_Blossom,0.010301615809307316,0.07154398639984405,0.9787090805999333,0.9948491920953464,695.5234,5.6982683599495294e-08,5.9790106,5.877126,7.153648,0.03846153846152738,0.024160383824530396,0.0037121085582954502,0.03350945363554461,0.04185625586765372,0.9685494574919897,-0.41006836435900906,0.0037121085582954502,0.11373912141961118,1.4083512291280094,130.58664,27.710499,167.20596,161.45113,63.10285,151.96011,31.98702,0.5121044,0.10866863,0.51594293,27,5.932803,345797.0,0.7080200655200655,0.8918918918918919,732.2866821289062,644.2742919921875,0.475322637487962,373055,663.5378021264388,0.9269330259613193,3371.801409602165,0.38221445657874764,234
Image-10_2024-01-26_grain_0.png,3.Peach_Blossom,0.03116712703374739,0.08225989395987207,0.9358435311779487,0.9844164364831263,694.1169,3.570206875267815e-08,5.603674,5.717924,6.916875,0.03846153846152789,0.025318891576856906,0.0042775456344830995,0.032102774037204976,0.04489979656915413,0.8318929176615119,-0.6764900574972801,0.0042775456344830995,0.10372773257089737,1.5608619960679508,113.10971,22.210545,137.38927,141.21918,60.720707,130.89719,25.386206,0.44356757,0.08710018,0.45992413,33,6.7997937,362723.5,0.7765734924488634,1.0281899109792285,719.5471801757812,647.4007568359375,0.43643956503696846,369385,679.583625468378,0.9819659704644206,2400.299763560295,0.7911422766396312,235
Image-55_2024-01-26_grain_1.png,3.Peach_Blossom,0.01225934220957537,0.08174094613513794,0.974540313488829,0.9938703288952123,693.05035,6.227808876449476e-08,5.7987385,5.699194,6.824991,0.03846153846152692,0.025430472724207544,0.00391284241124667,0.030528808023989284,0.04575893527442576,0.7093061433617657,-0.8868235142382992,0.00391284241124667,0.09967387974988448,1.5857708352080968,137.262,21.317938,175.45993,168.46724,67.8588,159.08871,24.39856,0.53828233,0.08359976,0.50676876,25,5.657709,331743.5,0.7380310924631478,0.9749631811487481,699.0729370117188,615.82861328125,0.47326179184381634,347222,649.9145658537354,0.9554218914700106,2939.284604549408,0.4825352074924493,227
Image-64_2024-01-26_grain_0.png,3.Peach_Blossom,0.012919179585846253,0.061556569503137794,0.9734811339431,0.993540410207077,691.9651,1.8712194044799193e-07,5.36328,5.898246,6.7026052,0.03846153846152664,0.029702544175685325,0.005342891924792081,0.03002878455680631,0.04020541544211348,1.0915951017509042,0.5462535817934131,0.005342891924792081,0.12414692030541048,1.4442076786048283,90.68897,19.549154,119.93731,108.828316,43.301277,104.67981,22.205791,0.355643,0.076663345,0.52343535,24,6.745571,324341.0,0.7620364453132342,1.0358814352574104,668.17236328125,626.1884155273438,0.3488837970082095,327891,642.6225853321274,0.9891732313482224,2221.429703593254,0.825936323196512,221
Image-11_2024-01-26_grain_0.png,3.Peach_Blossom,0.021268256995793378,0.06340101433621258,0.9564761282422904,0.9893658715021033,697.00085,4.0990346842093544e-08,5.969248,6.258893,7.2142105,0.03846153846152844,0.023881433224749476,0.003538762214982791,0.034535732591997347,0.044317263843636656,1.0143544420154298,-0.17001867785815783,0.003538762214982791,0.1239557003257006,1.4327135842747671,121.325226,27.323101,154.33669,149.5632,60.075768,140.78891,31.662767,0.47578514,0.10714944,0.5008624,28,6.93787,382705.5,0.741767890265672,1.0931586608442503,745.0839233398438,666.5166015625,0.4469631173786697,387955,698.0514140001744,0.9864687914835484,2446.123134493828,0.8037443584880926,240
Image-101_2024-01-26_grain_0.png,3.Peach_Blossom,0.012633316050332558,0.0788233852266975,0.9738119636119134,0.9936833419748337,695.1936,6.21274727101337e-08,6.0051937,5.961988,7.161816,0.03846153846152778,0.023751810330203186,0.0036943245279232296,0.03402511180942799,0.04399554123659967,0.9862960790513258,-0.28700573241485605,0.0036943245279232296,0.1201336517105028,1.5149892569064627,127.87598,29.435038,159.7927,154.52501,69.3101,146.38557,33.952152,0.50147444,0.115431525,0.45433068,28,8.152259,358725.5,0.760527264246947,1.1515625,722.2216796875,633.6104736328125,0.4799287503342872,364390,675.8280049723403,0.9844548423392518,2359.956615805626,0.8094016310362935,238
Image-20_2024-01-26_grain_0.png,3.Peach_Blossom,0.02119233269897918,0.06941222791276187,0.9564837218251486,0.9894038336505104,697.7303,6.272359248150288e-08,6.1903076,6.3028665,7.289523,0.03846153846152936,0.02348912282029851,0.0035334267376025867,0.03536921796770045,0.0423437292916953,1.1082472899345919,0.055372416137489555,0.0035334267376025867,0.12855472669781307,1.3903886285085092,124.28482,30.386194,157.24603,151.69983,63.908638,143.34996,34.455296,0.48739147,0.11916154,0.48552823,25,7.636482,421387.5,0.715389826019639,0.9022277227722773,793.8392333984375,731.2271118164062,0.3892611126060888,428432,732.4801899417406,0.983557484034806,2669.863247990608,0.7428711258766704,246
Image-130_2024-01-26_grain_0.png,3.Peach_Blossom,0.007685333523977265,0.04135847337215182,0.9843568371332982,0.9961573332380114,681.4328,2.1768296502467996e-07,5.2924623,5.9091253,6.5957417,0.03846153846152601,0.03103864890776637,0.006452281620064765,0.030088377657117485,0.03392711383482097,1.8753331289274822,4.406297993872896,0.006452281620064765,0.14877173434215596,1.333791746757949,85.64208,20.590563,109.66775,104.11097,43.147472,98.82262,23.332403,0.33585125,0.080747314,0.4964653,31,6.5332823,307722.5,0.7388046980413624,0.9620060790273556,645.163818359375,619.65771484375,0.27839836522021666,316198,625.9428534656867,0.9731955926349946,2345.755604147911,0.7027544284000916,219
Image-94_2024-01-26_grain_0.png,3.Peach_Blossom,0.02584286113588266,0.06355540848563351,0.9472282266600058,0.9870785694320587,689.29956,7.807899852093645e-08,5.4539104,5.8442526,6.927616,0.03846153846152825,0.026424145565748715,0.004045853000673234,0.03079841883663652,0.04451234728496596,0.7844727567005745,-0.7084701663084405,0.004045853000673234,0.10372409618720732,1.5656459066017678,104.07496,20.980152,136.79828,124.5496,50.877007,119.813255,23.766178,0.40813717,0.08227511,0.5091345,23,6.300055,375611.0,0.7614312704745224,1.0421511627906976,721.425537109375,667.179443359375,0.3804364171310115,382534,691.5509949653165,0.9819022622825684,2486.2825157642365,0.7635671123225399,239
Image-55_2024-01-26_grain_0.png,3.Peach_Blossom,0.03296150422587204,0.06208756258875193,0.9329814797530633,0.9835192478870639,691.3029,8.35200267752889e-08,5.531216,5.6786737,6.7458005,0.038461538461527056,0.025649048299743866,0.004098628056916924,0.03045815127713658,0.04451548996694865,0.7403147882882217,-0.8107823264401879,0.004098628056916924,0.10139210999267426,1.5857708352080968,116.679115,19.046665,151.73434,142.32094,55.982075,135.29292,21.828938,0.4575652,0.07469281,0.52094495,25,6.2157,335915.5,0.7614714149703042,1.063664596273292,690.72412109375,625.6928100585938,0.4235974742972717,352919,653.9884542478442,0.9518203893811328,2978.4805614948273,0.4758284088468049,227
Image-58_2024-01-26_grain_1.png,3.Peach_Blossom,0.01697328890448395,0.06054612308525301,0.965247617053773,0.9915133555477581,697.74713,6.638235176895826e-08,5.9812202,5.8425713,7.1366677,0.03846153846152864,0.024350906406903825,0.003473410531584163,0.032804086534215,0.044457100825945235,0.881859936980014,-0.5387743578593658,0.003473410531584163,0.11242868015504885,1.5045824644238148,130.93175,26.820255,164.54286,159.6731,68.57939,150.74448,31.019419,0.5134579,0.10517747,0.4744336,28,6.6908164,390470.5,0.7678416219298763,0.9362279511533242,746.4722900390625,673.5811157226562,0.43099886011504523,396508,705.0974979763517,0.9847733210931432,2503.1525720357895,0.7831112257763106,242
Image-69_2024-01-26_grain_0.png,3.Peach_Blossom,0.017408017773425367,0.06001767319832147,0.9643755065841007,0.9912959911132874,685.8376,2.0815861875416266e-07,5.3264365,5.784293,6.8197865,0.038461538461524454,0.02860164863171264,0.0047551082824793724,0.0295955976028404,0.04217700945194566,0.9311801396745479,0.005133173574993322,0.0047551082824793724,0.11745044638301652,1.5232745030492145,98.86493,20.532572,128.83,118.59897,49.165802,113.742676,23.371275,0.38770553,0.0805199,0.5009056,24,6.182954,273677.0,0.7322461538461539,1.1304347826086956,642.9955444335938,544.17578125,0.5326852115405296,283429,590.3019387436273,0.9655927939625091,2270.2581300735474,0.6672639858082933,209
Image-55_2024-01-26_grain_2.png,3.Peach_Blossom,0.023381877246527998,0.07047793189825594,0.9520101046047305,0.988309061376736,696.1616,6.368628851250575e-08,5.7810616,5.695628,6.9483047,0.03846153846152786,0.0263938675343224,0.003934814978215426,0.030967742560122722,0.04458101251860018,0.7470557007215542,-0.8119128801087809,0.003934814978215426,0.09914520487506227,1.583649288868201,125.69964,23.089252,159.03766,154.64284,63.418476,145.55731,26.583862,0.4929397,0.090546094,0.49500293,28,6.154971,361408.5,0.735467032967033,0.9271978021978022,707.675048828125,659.5103759765625,0.362613637803354,378621,678.3506423697246,0.9545389716893675,2923.912018060684,0.5312263708195185,241
